Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity
12847,0.948859656,Sherpur,Kharif 1,26,72.5,Aus,March,April to july,Aug,12190,40,12,60,85
25932,1.043884004,Sirajganj,Kharif 1,26,72.5,Aus,March,April to july,Aug,27070,40,12,60,85
50522,1.088654448,Sunamganj,Kharif 1,26,72.5,Aus,March,April to july,Aug,55001,40,12,60,85
183424,1.07249324,Sylhet,Kharif 1,26,72.5,Aus,March,April to july,Aug,196721,40,12,60,85
2964,0.866734143,Tangail,Kharif 1,26,72.5,Aus,March,April to july,Aug,2569,40,12,60,85
61148,1.07875973,Thakurgaon,Kharif 1,26,72.5,Aus,March,April to july,Aug,65964,40,12,60,85
2077,4.158401541,Bagerhat,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,8637,35,15,75,85
3830,4.812010444,Bandarban,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,18430,35,15,75,85
305,4.580327869,Barguna,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,1397,35,15,75,85
1760,3.284659091,Barishal,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,5781,35,15,75,85
563,3.621669627,Bhola,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,2039,35,15,75,85
2572,7.9062986,Bogura,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,20335,35,15,75,85
269,3.828996283,Brahmanbaria,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,1030,35,15,75,85
990,5.182828283,Chandpur,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,5131,35,15,75,85
419,8.102625298,Chapai Nawabganj,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,3395,35,15,75,85
2961,4.901384667,Chattogram,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,14513,35,15,75,85
1813,9.927744071,Chuadanga,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,17999,35,15,75,85
854,2.710772834,CoxsBazar,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,2315,35,15,75,85
849,4.628975265,Cumilla,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,3930,35,15,75,85
588,6.930272109,Dhaka,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,4075,35,15,75,85
2772,10.43001443,Dinajpur,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,28912,35,15,75,85
202,3.089108911,Faridpur,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,624,35,15,75,85
483,4.461697723,Feni,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,2155,35,15,75,85
3459,18.04191963,Gaibandha,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,62407,35,15,75,85
1499,6.112741828,Gazipur,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,9163,35,15,75,85
909,5.922992299,Gopalganj,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,5384,35,15,75,85
279,2.777777778,Habiganj,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,775,35,15,75,85
1324,5.530966767,Jamalpur,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,7323,35,15,75,85
1973,5.144450076,Jashore,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,10150,35,15,75,85
2910,3.264604811,Jhallokati,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,9500,35,15,75,85
8152,6.176521099,Jhenaidah,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,50351,35,15,75,85
416,7.34375,Joypurhat,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,3055,35,15,75,85
7462,3.610024122,Khagrachari,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,26938,35,15,75,85
305,16.79672131,Khulna,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,5123,35,15,75,85
1536,7.524088542,Kishoreganj,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,11557,35,15,75,85
520,10.18461538,Kurigram,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,5296,35,15,75,85
1760,21.00113636,Kushtia,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,36962,35,15,75,85
3250,3.825230769,Lakshmipur,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,12432,35,15,75,85
277,10.83393502,Lalmonirhat,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,3001,35,15,75,85
1584,7.698863636,Madaripur,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,12195,35,15,75,85
563,26.32149201,Magura,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,14819,35,15,75,85
601,3.271214642,Manikganj,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,1966,35,15,75,85
2432,15.37787829,Meherpur,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,37399,35,15,75,85
269,5.289962825,Moulvibazar,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,1423,35,15,75,85
170,3.805882353,Munshiganj,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,647,35,15,75,85
5325,6.798122066,Mymensingh,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,36200,35,15,75,85
1631,8.50030656,Naogaon,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,13864,35,15,75,85
638,6.887147335,Narail,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,4394,35,15,75,85
195,5.128205128,Narayanganj,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,1000,35,15,75,85
3677,6.819146043,Narsingdi,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,25074,35,15,75,85
856,16.77570093,Natore,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,14360,35,15,75,85
804,5.706467662,Netrokona,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,4588,35,15,75,85
439,8.364464692,Nilphamari,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,3672,35,15,75,85
1212,2.882013201,Noakhali,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,3493,35,15,75,85
756,7.35978836,Pabna,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,5564,35,15,75,85
402,12.6119403,Panchagar,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,5070,35,15,75,85
561,3.360071301,Patuakhali,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,1885,35,15,75,85
2786,4.829145729,Pirojpur,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,13454,35,15,75,85
1071,5.843137255,Rajbari,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,6258,35,15,75,85
4672,10.23587329,Rajshahi,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,47822,35,15,75,85
9230,4.629902492,Rangamati,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,42734,35,15,75,85
2321,5.618698837,Rangpur,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,13041,35,15,75,85
995,6.271356784,Satkhira,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,6240,35,15,75,85
413,3.784503632,Shariatpur,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,1563,35,15,75,85
623,5.585874799,Sherpur,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,3480,35,15,75,85
583,7.468267581,Sirajganj,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,4354,35,15,75,85
325,5.996923077,Sunamganj,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,1949,35,15,75,85
855,3.907602339,Sylhet,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,3341,35,15,75,85
11391,7.752962865,Tangail,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,88314,35,15,75,85
1161,5.043066322,Thakurgaon,Rabi,25,80,Banana,Jan,Jan to Jan,Jan,5855,35,15,75,85
457,1.192560175,Bagerhat,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,545,30,20,60,85
318,1.301886792,Bandarban,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,414,30,20,60,85
89,1.449438202,Barguna,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,129,30,20,60,85
325,1.347692308,Barishal,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,438,30,20,60,85
243,1.962962963,Bhola,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,477,30,20,60,85
296,2.043918919,Bogura,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,605,30,20,60,85
207,1.555555556,Brahmanbaria,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,322,30,20,60,85
82,0.6463414634,Chandpur,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,53,30,20,60,85
85,1.117647059,Chapai Nawabganj,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,95,30,20,60,85
1497,1.936539746,Chattogram,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,2899,30,20,60,85
638,2.484326019,Chuadanga,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,1585,30,20,60,85
304,2.029605263,CoxsBazar,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,617,30,20,60,85
440,1.995454545,Cumilla,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,878,30,20,60,85
587,1.574105622,Dhaka,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,924,30,20,60,85
267,1.168539326,Dinajpur,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,312,30,20,60,85
241,1.564315353,Faridpur,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,377,30,20,60,85
115,1.07826087,Feni,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,124,30,20,60,85
153,1.209150327,Gaibandha,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,185,30,20,60,85
253,1.150197628,Gazipur,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,291,30,20,60,85
195,1.794871795,Gopalganj,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,350,30,20,60,85
215,3.56744186,Habiganj,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,767,30,20,60,85
253,1.529644269,Jamalpur,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,387,30,20,60,85
590,2.462711864,Jashore,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,1453,30,20,60,85
180,1.033333333,Jhallokati,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,186,30,20,60,85
313,2.418530351,Jhenaidah,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,757,30,20,60,85
97,1.515463918,Joypurhat,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,147,30,20,60,85
971,2.276004119,Khagrachari,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,2210,30,20,60,85
292,1.410958904,Khulna,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,412,30,20,60,85
160,1.65625,Kishoreganj,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,265,30,20,60,85
218,1.458715596,Kurigram,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,318,30,20,60,85
185,3.794594595,Kushtia,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,702,30,20,60,85
161,2.254658385,Lakshmipur,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,363,30,20,60,85
163,1.190184049,Lalmonirhat,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,194,30,20,60,85
67,2.955223881,Madaripur,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,198,30,20,60,85
59,2.237288136,Magura,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,132,30,20,60,85
194,1.458762887,Manikganj,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,283,30,20,60,85
102,5.284313725,Meherpur,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,539,30,20,60,85
355,2.490140845,Moulvibazar,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,884,30,20,60,85
100,1.68,Munshiganj,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,168,30,20,60,85
566,2.153710247,Mymensingh,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,1219,30,20,60,85
153,1.176470588,Naogaon,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,180,30,20,60,85
184,2.380434783,Narail,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,438,30,20,60,85
154,1.077922078,Narayanganj,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,166,30,20,60,85
289,1.588235294,Narsingdi,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,459,30,20,60,85
402,1.099502488,Natore,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,442,30,20,60,85
125,1.536,Netrokona,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,192,30,20,60,85
156,2.121794872,Nilphamari,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,331,30,20,60,85
284,2.408450704,Noakhali,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,684,30,20,60,85
224,1.205357143,Pabna,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,270,30,20,60,85
373,3.222520107,Panchagar,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,1202,30,20,60,85
85,1.141176471,Patuakhali,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,97,30,20,60,85
143,1.132867133,Pirojpur,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,162,30,20,60,85
277,2.415162455,Rajbari,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,669,30,20,60,85
245,3.281632653,Rajshahi,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,804,30,20,60,85
663,1.39668175,Rangamati,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,926,30,20,60,85
350,1.425714286,Rangpur,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,499,30,20,60,85
307,1.631921824,Satkhira,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,501,30,20,60,85
89,1.730337079,Shariatpur,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,154,30,20,60,85
140,1.514285714,Sherpur,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,212,30,20,60,85
125,1.52,Sirajganj,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,190,30,20,60,85
82,2.134146341,Sunamganj,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,175,30,20,60,85
409,1.860635697,Sylhet,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,761,30,20,60,85
213,1.469483568,Tangail,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,313,30,20,60,85
166,1.415662651,Thakurgaon,Kharif 2,25,72.5,Barbati,Sep,Oct to Dec,December to April,235,30,20,60,85
527,2.055028463,Bagerhat,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1083,22,10,60,75
566,1.768551237,Bandarban,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1001,22,10,60,75
231,1.45021645,Barguna,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,335,22,10,60,75
576,2.057291667,Barishal,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1185,22,10,60,75
660,3.53030303,Bhola,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,2330,22,10,60,75
1276,3.340909091,Bogura,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,4263,22,10,60,75
932,2.579399142,Brahmanbaria,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,2404,22,10,60,75
724,3.128453039,Chandpur,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,2265,22,10,60,75
231,2.186147186,Chapai Nawabganj,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,505,22,10,60,75
3745,3.615220294,Chattogram,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,13539,22,10,60,75
776,1.981958763,Chuadanga,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1538,22,10,60,75
605,2.631404959,CoxsBazar,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1592,22,10,60,75
1823,3.019199122,Cumilla,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,5504,22,10,60,75
1416,3.037429379,Dhaka,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,4301,22,10,60,75
635,1.88503937,Dinajpur,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1197,22,10,60,75
496,1.816532258,Faridpur,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,901,22,10,60,75
319,1.639498433,Feni,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,523,22,10,60,75
373,2.131367292,Gaibandha,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,795,22,10,60,75
1129,1.568644818,Gazipur,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1771,22,10,60,75
331,2.607250755,Gopalganj,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,863,22,10,60,75
1426,3.512622721,Habiganj,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,5009,22,10,60,75
1239,2.015334948,Jamalpur,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,2497,22,10,60,75
2779,3.338611011,Jashore,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,9278,22,10,60,75
709,1.696755994,Jhallokati,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1203,22,10,60,75
1576,4.381979695,Jhenaidah,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,6906,22,10,60,75
219,3.03196347,Joypurhat,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,664,22,10,60,75
728,2.129120879,Khagrachari,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1550,22,10,60,75
586,3.737201365,Khulna,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,2190,22,10,60,75
1192,3.339765101,Kishoreganj,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,3981,22,10,60,75
370,1.608108108,Kurigram,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,595,22,10,60,75
669,2.92077728,Kushtia,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1954,22,10,60,75
769,1.357607282,Lakshmipur,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1044,22,10,60,75
251,2.6812749,Lalmonirhat,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,673,22,10,60,75
325,3.135384615,Madaripur,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1019,22,10,60,75
186,3.413978495,Magura,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,635,22,10,60,75
819,5.078144078,Manikganj,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,4159,22,10,60,75
669,8.476831091,Meherpur,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,5671,22,10,60,75
449,2.902004454,Moulvibazar,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1303,22,10,60,75
551,1.843920145,Munshiganj,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1016,22,10,60,75
2127,2.968500235,Mymensingh,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,6314,22,10,60,75
817,3.335373317,Naogaon,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,2725,22,10,60,75
360,3.352777778,Narail,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1207,22,10,60,75
785,2.597452229,Narayanganj,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,2039,22,10,60,75
2661,4.383690342,Narsingdi,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,11665,22,10,60,75
560,2.371428571,Natore,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1328,22,10,60,75
595,2.645378151,Netrokona,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1574,22,10,60,75
400,2.9675,Nilphamari,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1187,22,10,60,75
1139,1.762949956,Noakhali,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,2008,22,10,60,75
718,2.777158774,Pabna,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1994,22,10,60,75
463,2.98488121,Panchagar,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1382,22,10,60,75
187,0.9090909091,Patuakhali,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,170,22,10,60,75
326,1.77607362,Pirojpur,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,579,22,10,60,75
468,2.446581197,Rajbari,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1145,22,10,60,75
1097,3.835004558,Rajshahi,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,4207,22,10,60,75
634,1.430599369,Rangamati,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,907,22,10,60,75
544,1.709558824,Rangpur,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,930,22,10,60,75
689,2.534107402,Satkhira,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1746,22,10,60,75
398,2.180904523,Shariatpur,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,868,22,10,60,75
533,3.150093809,Sherpur,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1679,22,10,60,75
490,2.259183673,Sirajganj,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,1107,22,10,60,75
1620,8.634567901,Sunamganj,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,13988,22,10,60,75
2305,2.321475054,Sylhet,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,5351,22,10,60,75
1887,1.815050344,Tangail,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,3425,22,10,60,75
376,2.321808511,Thakurgaon,Kharif 1,16,67.5,Beans,June,July to Nov,Nov to April,873,22,10,60,75
4459,2.112805562,Bagerhat,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,9421,35,25,70,90
131,1.618320611,Bandarban,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,212,35,25,70,90
18624,0.06894329897,Barguna,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,1284,35,25,70,90
6424,0.4403798257,Barishal,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,2829,35,25,70,90
6031,1.975791743,Bhola,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,11916,35,25,70,90
221,2.972850679,Bogura,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,657,35,25,70,90
483,2.389233954,Brahmanbaria,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,1154,35,25,70,90
614,4.319218241,Chandpur,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,2652,35,25,70,90
12,1.75,Chapai Nawabganj,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,21,35,25,70,90
1067,9.997188379,Chattogram,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,10667,35,25,70,90
77,6.363636364,Chuadanga,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,490,35,25,70,90
10171,5.466129191,CoxsBazar,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,55596,35,25,70,90
466,3.418454936,Cumilla,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,1593,35,25,70,90
255,3.925490196,Dhaka,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,1001,35,25,70,90
154,6.350649351,Dinajpur,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,978,35,25,70,90
177,4.615819209,Faridpur,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,817,35,25,70,90
3289,0.6141684403,Feni,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,2020,35,25,70,90
864,5.047453704,Gaibandha,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,4361,35,25,70,90
777,1.812097812,Gazipur,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,1408,35,25,70,90
553,0.9981916817,Gopalganj,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,552,35,25,70,90
214,4.294392523,Habiganj,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,919,35,25,70,90
1948,1.391170431,Jamalpur,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,2710,35,25,70,90
1026,1.263157895,Jashore,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,1296,35,25,70,90
1896,1.19092827,Jhallokati,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,2258,35,25,70,90
296,2.138513514,Jhenaidah,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,633,35,25,70,90
53,1.320754717,Joypurhat,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,70,35,25,70,90
412,0.7839805825,Khagrachari,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,323,35,25,70,90
151,18.49006623,Khulna,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,2792,35,25,70,90
569,1.9543058,Kishoreganj,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,1112,35,25,70,90
2158,3.120481928,Kurigram,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,6734,35,25,70,90
333,5.618618619,Kushtia,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,1871,35,25,70,90
13581,11.16154922,Lakshmipur,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,151585,35,25,70,90
1026,2.248538012,Lalmonirhat,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,2307,35,25,70,90
422,1.464454976,Madaripur,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,618,35,25,70,90
317,1.694006309,Magura,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,537,35,25,70,90
284,1.580985915,Manikganj,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,449,35,25,70,90
70,0.9714285714,Meherpur,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,68,35,25,70,90
1292,2.0874613,Moulvibazar,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,2697,35,25,70,90
80,3.0375,Munshiganj,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,243,35,25,70,90
6075,1.135967078,Mymensingh,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,6901,35,25,70,90
41,5.268292683,Naogaon,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,216,35,25,70,90
858,4.632867133,Narail,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,3975,35,25,70,90
53,2.641509434,Narayanganj,Kharif 2,30,80,Betelnut,July,Aug to Jan,Jan to March,140,35,25,70,90
